general rules,,
0: preprocess: remove ignore patterns,,

how to process,title,url
,"FREE eBook: Free Small Business Unified Communications For Dummies, Avaya Custom Edition at Tradepub",http://www.techbargains.com/news_displayItem.cfm/227769
,TODAY ONLY Iomega eGo RPHD-UD 250GB Portable External Hard Drive (Refurb) $29.99 at Geeks,http://www.techbargains.com/news_displayItem.cfm/227764
,"TODAY ONLY Toshiba 40G300U 40in LCD HDTV (1080p, 120Hz) $586 Free Shipping at Buydig.com",http://www.techbargains.com/news_displayItem.cfm/227772
,HP dv6tse Intel Core i5-460M 2.53GHz 15in Touchscreen Laptop (6GB/640GB/Win7) $749 at HP,http://www.techbargains.com/news_displayItem.cfm/227709
,Nazario Bonded Leather Executive Chair w/ Lumbar Support $79.99 Free Shipping at OfficeMax,http://www.techbargains.com/news_displayItem.cfm/227770
,EXPIRING Mushkin Silverline 4GB (2x2GB) DDR3-1333MHz PC3-10666 Desktop Memory $56.99AR Free Shipping at Newegg,http://www.techbargains.com/news_displayItem.cfm/227778
,Samsung HMX-H200 Digital High Definition Camcorder $289 Free Shipping at Buydig.com,http://www.techbargains.com/news_displayItem.cfm/227779
,"Samsung P2770H 27in Widescreen LCD Monitor (REFURB, HDMI) $264 Free Shipping at Buy.com",http://www.techbargains.com/news_displayItem.cfm/227781
,TODAY ONLY Kustom KPC10P 10in Powered PA Speaker $79.99 Free Shipping at Musician's Friend,http://www.techbargains.com/news_displayItem.cfm/227763
,HP Coupon Code $100 off HP Laptops $799+ (Combines w/ Instant Discounts!) at HP,http://www.techbargains.com/news_displayItem.cfm/227782
,HP Pavilion dm3t Intel Core i3-330UM ULV 13.3in Laptop (3GB/320GB/External Blu-Ray) $629.98 at HP,http://www.techbargains.com/news_displayItem.cfm/227787
,HP G62t Intel Core i5-460M 2.53GHz 15.6in Laptop (3GB/320GB/Blu-Ray) $624.99 at HP,http://www.techbargains.com/news_displayItem.cfm/227783
,WillyGoat Coupon - 15% off Swing Set through this link.,http://www.shopping-bargains.com/coupons/coupon/id/267318?rss=20101018&kid=4758402
,Vitalicious Coupon - Mystery discount save anywhere from 5% to 15%.,http://www.shopping-bargains.com/coupons/coupon/id/267317?rss=20101018&kid=4758402
,The Tog Shop Coupon - 10% off New Arrivals plus FREE Shipping for $100+ orders online through this link.,http://www.shopping-bargains.com/coupons/coupon/id/267266?rss=20101018&kid=4758402
,Sleepyheads Coupon - FREE Shipping (Ground) for orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267262?rss=20101018&kid=4758402
,Sears Coupon - Up to 20% off Baby Bedding and Decor + Extra $10 off $80 Baby orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267296?rss=20101018&kid=4758402
,"Ross-Simons Coupon - 20% off clearance items, and 25% off everything else.",http://www.shopping-bargains.com/coupons/coupon/id/267316?rss=20101018&kid=4758402
,Prescriptives Coupon - Free 5 piece deluxe brush set with $50+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267330?rss=20101018&kid=4758402
,Performance Bike Coupon - 15% off Bikes. 10am to 10pm ET.,http://www.shopping-bargains.com/coupons/coupon/id/267328?rss=20101018&kid=4758402
,Performance Bike Coupon - Extra 20% off Everything Else. 10am to 10pm ET.,http://www.shopping-bargains.com/coupons/coupon/id/267329?rss=20101018&kid=4758402
,NFL Shop Coupon - 10% off orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267279?rss=20101018&kid=4758402
,Macy's Coupon - 20% off orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267278?rss=20101018&kid=4758402
,Lillian Vernon Coupon - 10% off $35+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267277?rss=20101018&kid=4758402
,Kansas City Steaks Coupon - $15 off $125+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267327?rss=20101018&kid=4758402
,Jelly Belly Coupon - Free BeanBoozled snip-snap tin with $10+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267326?rss=20101018&kid=4758402
,Golfsmith Coupon - 15% off and FREE Shipping for $99+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267325?rss=20101018&kid=4758402
,Gap Coupon - 25% off Fall Favorites.,http://www.shopping-bargains.com/coupons/coupon/id/267247?rss=20101018&kid=4758402
,Diapers.com Coupon - 50% off Oatmeal Bear Halloween Costume for Kids.,http://www.shopping-bargains.com/coupons/coupon/id/267244?rss=20101018&kid=4758402
,Costume Kingdom Coupon - 15% off orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267324?rss=20101018&kid=4758402
,Borders Coupon - 30% off ALL Hardcover Books. Borders Rewards members.,http://www.shopping-bargains.com/coupons/coupon/id/267237?rss=20101018&kid=4758402
,Bass Pro Shops Coupon - $1 Shipping on $100+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267236?rss=20101018&kid=4758402
,Art.com Coupon - 22% off orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267234?rss=20101018&kid=4758402
,AllBrands Coupon - 5% off $199+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267232?rss=20101018&kid=4758402
,AllBrands Coupon - $5 off $99+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267231?rss=20101018&kid=4758402
,Alibris Coupon - $15 off $100+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267230?rss=20101018&kid=4758402
,Alibris Coupon - $9 off $60+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267229?rss=20101018&kid=4758402
,Alibris Coupon - $4 off $25+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267228?rss=20101018&kid=4758402
,$2 off 2-pack 6' HDMI cable at Meritline,"http://dealcoupon.com/lw/coupon.html?10,133295,iref=rss_dealcoupon_15_new"
,$2.06 off laptop keyboard protector skin at Meritline,"http://dealcoupon.com/lw/coupon.html?10,133297,iref=rss_dealcoupon_15_new"
,"Buy 2 items, get 2 more free at Anchor Blue","http://dealcoupon.com/lw/coupon.html?10,133321,iref=rss_dealcoupon_15_new"
,Free shipping on $99 coupon at Oriental Trading Company,"http://dealcoupon.com/lw/coupon.html?10,133334,iref=rss_dealcoupon_15_new"
,$10 off unlocked Nokia C6-00 3G smartphone at Newegg,"http://dealcoupon.com/lw/coupon.html?10,133299,iref=rss_dealcoupon_15_new"
,"Wardrobe Sale: Suit coat, dress pants, shirt & tie for $229.99 at Casual Male XL","http://dealcoupon.com/lw/coupon.html?10,133319,iref=rss_dealcoupon_15_new"
,Free shipping w/ 2+ Live In Wear Out items at Aerie,"http://dealcoupon.com/lw/coupon.html?10,133337,iref=rss_dealcoupon_15_new"
,$1.96 off 5-piece LED keychain flashlight at Meritline,"http://dealcoupon.com/lw/coupon.html?10,133335,iref=rss_dealcoupon_15_new"
,10% off at eForCity,"http://dealcoupon.com/lw/coupon.html?10,133340,iref=rss_dealcoupon_15_new"
,$4 off $89 / $7 off $159 / $10 off $229 / $15 off $349+ at ChiefValue,"http://dealcoupon.com/lw/coupon.html?10,133338,iref=rss_dealcoupon_15_new"
,Canon PowerShot SD1300 IS 12MP 4x Digital Camera for $129 + free shipping,http://dealmac.com/Canon-Power-Shot-SD1300-IS-12-MP-4-x-Digital-Camera-for-129-free-shipping/396751.html?iref=rss_dealmac_today
,Air Canada: U.S. flights to Canada from $114 one way,http://dealnews.com/Air-Canada-U.S.-flights-to-Canada-from-114-one-way/396666.html?iref=rss_dealnews_today
,Yakima FarOut Cartop Cargo Bag for $95 + $11 s&h,http://dealnews.com/Yakima-Far-Out-Cartop-Cargo-Bag-for-95-11-s-h/396659.html?iref=rss_dealnews_today
,ASUS 8x USB External DVD Burner for $42 after rebate + free shipping,http://dealnews.com/ASUS-8-x-USB-External-DVD-Burner-for-42-after-rebate-free-shipping/396606.html?iref=rss_dealnews_today
,JCPenney: Up to 75% off + extra 20% off women's coats,http://dealnews.com/JCPenney-Up-to-75-off-extra-20-off-womens-coats/396657.html?iref=rss_dealnews_today
,"Royal Caribbean Cruise Lines: 3-night cruise from $169, more",http://dealnews.com/Royal-Caribbean-Cruise-Lines-3-night-cruise-from-169-more/396669.html?iref=rss_dealnews_today
,Dead Space Extraction for Wii for $15 + free shipping ,http://dealnews.com/Dead-Space-Extraction-for-Wii-for-15-free-shipping-/396667.html?iref=rss_dealnews_today
,Rotary Men's Classic 2-Tone Watch for $70 + free shipping,http://dealnews.com/Rotary-Mens-Classic-2-Tone-Watch-for-70-free-shipping/396629.html?iref=rss_dealnews_today
,Refurbished Microsoft Zune HD 16GB MP3 Player for $100 + $5 s&h,http://dealnews.com/Refurbished-Microsoft-Zune-HD-16-GB-MP3-Player-for-100-5-s-h/396664.html?iref=rss_dealnews_today
,HP LaserJet Pro P1102W Wireless Laser Printer for $100 + free shipping,http://dealnews.com/HP-Laser-Jet-Pro-P1102-W-Wireless-Laser-Printer-for-100-free-shipping/396641.html?iref=rss_dealnews_today
,5-night U.S. Virgin Islands flight and hotel packages from $503 per person,http://dealnews.com/5-night-U.S.-Virgin-Islands-flight-and-hotel-packages-from-503-per-person/396673.html?iref=rss_dealnews_today
,Hitachi SimpleDrive III 2TB USB External Hard Drive for $100 + $5 s&h,http://dealnews.com/Hitachi-Simple-Drive-III-2-TB-USB-External-Hard-Drive-for-100-5-s-h/396670.html?iref=rss_dealnews_today
,Lord & Taylor Friends & Family Sale: 25% off online or in-store,http://dealnews.com/Lord-Taylor-Friends-Family-Sale-25-off-online-or-in-store/396662.html?iref=rss_dealnews_today
,SoapJet Handheld Car Wash for $5 + $5 s&h,http://dealnews.com/Soap-Jet-Handheld-Car-Wash-for-5-5-s-h/396652.html?iref=rss_dealnews_today
,HP Officejet 6500 Network All-in-One Inkjet Printer for $75 + free shipping ,http://dealnews.com/HP-Officejet-6500-Network-All-in-One-Inkjet-Printer-for-75-free-shipping-/396674.html?iref=rss_dealnews_today
,All-in-One Universal Travel Adapter w/ Surge Protector for $2 + free shipping,http://dealnews.com/All-in-One-Universal-Travel-Adapter-w-Surge-Protector-for-2-free-shipping/396672.html?iref=rss_dealnews_today
,Breville Conical Burr Mill Coffee Grinder for $80 + free shipping,http://dealnews.com/Breville-Conical-Burr-Mill-Coffee-Grinder-for-80-free-shipping/396639.html?iref=rss_dealnews_today
,"Kingwin 2.5"" SATA USB External Enclosure for $5 + free shipping",http://dealnews.com/Kingwin-2.5-SATA-USB-External-Enclosure-for-5-free-shipping/396651.html?iref=rss_dealnews_today
,Acro Circle 4x 25GB Blu-ray BD-R Media 25-Pack for $19 + free shipping,http://dealnews.com/Acro-Circle-4-x-25-GB-Blu-ray-BD-R-Media-25-Pack-for-19-free-shipping/396681.html?iref=rss_dealnews_today
,Bad Books MP3 Album download for $3,http://dealnews.com/Bad-Books-MP3-Album-download-for-3/396631.html?iref=rss_dealnews_today
,"Lenovo IdeaPad S10-3 Atom 1.66GHz 10"" Netbook for $265 + $7 s&h",http://dealnews.com/Lenovo-Idea-Pad-S10-3-Atom-1.66-GHz-10-Netbook-for-265-7-s-h/396687.html?iref=rss_dealnews_today
,"DeepDiscount Autumn Sale: 20% off Blu-rays, DVDs, more + free shipping",http://dealnews.com/Deep-Discount-Autumn-Sale-20-off-Blu-rays-DVDs-more-free-shipping/396675.html?iref=rss_dealnews_today
,"Toshiba 32"" 720p Widescreen LCD HDTV for $392 + free shipping",http://dealnews.com/Toshiba-32-720-p-Widescreen-LCD-HDTV-for-392-free-shipping/396682.html?iref=rss_dealnews_today
,Guide Gear Deluxe Reclining Padded Cot for $49 + free shipping,http://dealnews.com/Guide-Gear-Deluxe-Reclining-Padded-Cot-for-49-free-shipping/396671.html?iref=rss_dealnews_today
,"Suzanne Vega ""Tom's Diner"" MP3 downloads for free",http://dealnews.com/Suzanne-Vega-Toms-Diner-MP3-downloads-for-free/396692.html?iref=rss_dealnews_today
,USB Circus Cannon for $8 + $5 s&h,http://dealnews.com/USB-Circus-Cannon-for-8-5-s-h/396684.html?iref=rss_dealnews_today
,Omron Pace and Distance Tracker for $25 + free shipping,http://dealnews.com/Omron-Pace-and-Distance-Tracker-for-25-free-shipping/396640.html?iref=rss_dealnews_today
,Kalorik Aqua Line Espresso Maker for $30 + free shipping,http://dealnews.com/Kalorik-Aqua-Line-Espresso-Maker-for-30-free-shipping/396694.html?iref=rss_dealnews_today
,Kenneth Cole coupon: 40% off sitewide ,http://dealnews.com/Kenneth-Cole-coupon-40-off-sitewide-/396690.html?iref=rss_dealnews_today
,Invicta Women's Wildflower Collection Watch for $76 + $5 s&h,http://dealnews.com/Invicta-Womens-Wildflower-Collection-Watch-for-76-5-s-h/396661.html?iref=rss_dealnews_today
,White Paper CD / DVD Sleeve 100-Pack for $2 + free shipping,http://dealnews.com/White-Paper-CD-DVD-Sleeve-100-Pack-for-2-free-shipping/396678.html?iref=rss_dealnews_today
,Iomega eGo 500GB USB 3.0 External Hard Drive for $70 + free shipping,http://dealnews.com/Iomega-e-Go-500-GB-USB-3.0-External-Hard-Drive-for-70-free-shipping/396693.html?iref=rss_dealnews_today
,"Dell SP2309W 23"" Widescreen LCD Display w/ Webcam for $200 + free shipping",http://dealnews.com/Dell-SP2309-W-23-Widescreen-LCD-Display-w-Webcam-for-200-free-shipping/396645.html?iref=rss_dealnews_today
,Foxconn Intel Atom Dual 1.66GHz Barebones PC for $121 + free shipping,http://dealnews.com/Foxconn-Intel-Atom-Dual-1.66-GHz-Barebones-PC-for-121-free-shipping/396704.html?iref=rss_dealnews_today
,Premiertek 802.11n Wireless 5dBi USB Adapter for $11 + free shipping,http://dealnews.com/Premiertek-802.11-n-Wireless-5-d-Bi-USB-Adapter-for-11-free-shipping/396701.html?iref=rss_dealnews_today
,Bi-Directional IDE to SATA Adapter for $1 + free shipping,http://dealnews.com/Bi-Directional-IDE-to-SATA-Adapter-for-1-free-shipping/396689.html?iref=rss_dealnews_today
,TPU Skin Case for Apple iPad for $6 + free shipping,http://dealnews.com/TPU-Skin-Case-for-Apple-i-Pad-for-6-free-shipping/396699.html?iref=rss_dealnews_today
,PQI 16GB 150x Class 10 SDHC Secure Digital Card for $27 + free shipping,http://dealnews.com/PQI-16-GB-150-x-Class-10-SDHC-Secure-Digital-Card-for-27-free-shipping/396712.html?iref=rss_dealnews_today
,"17"" Laptop Carrying Case w/ 8-Disc CD/DVD Wallet for $22 + free shipping",http://dealnews.com/17-Laptop-Carrying-Case-w-8-Disc-CD-DVD-Wallet-for-22-free-shipping/396696.html?iref=rss_dealnews_today
,Laptop Keyboard Protector Skin for 59 cents + free shipping,http://dealnews.com/Laptop-Keyboard-Protector-Skin-for-59-cents-free-shipping/396711.html?iref=rss_dealnews_today
,$100 hhgregg Gift Card for $75 + free shipping,http://dealnews.com/-100-hhgregg-Gift-Card-for-75-free-shipping/396720.html?iref=rss_dealnews_today
,Monday Morning Jolt: 5 Deals From Overnight,http://dealnews.com/features/Monday-Morning-Jolt-5-Deals-From-Overnight/396698.html?iref=rss_dealnews_today
,"LG 42"" 120Hz 1080p LED-Backlit LCD HDTV for $980 + free shipping",http://dealnews.com/LG-42-120-Hz-1080-p-LED-Backlit-LCD-HDTV-for-980-free-shipping/396703.html?iref=rss_dealnews_today
,Klipsch XF-48 Icon X 100W Floorstanding Loudspeaker for $400 + free shipping,http://dealnews.com/Klipsch-XF-48-Icon-X-100-W-Floorstanding-Loudspeaker-for-400-free-shipping/396695.html?iref=rss_dealnews_today
,Giro Transfer Bike Helmet for $16 + $6 s&h,http://dealnews.com/Giro-Transfer-Bike-Helmet-for-16-6-s-h/396716.html?iref=rss_dealnews_today
,dealnews Loves Animals: North Alabama Edition,http://dealnews.com/dealnews-Loves-Animals-North-Alabama-Edition/396725.html?iref=rss_dealnews_today
,Orthopedic Seat Cushion for $10 + $4 s&h,http://dealnews.com/Orthopedic-Seat-Cushion-for-10-4-s-h/396686.html?iref=rss_dealnews_today
,Canon EOS Rebel T2i 18MP Digital SLR Bundle for $841 + free shipping,http://dealnews.com/Canon-EOS-Rebel-T2-i-18-MP-Digital-SLR-Bundle-for-841-free-shipping/396723.html?iref=rss_dealnews_today
,Smith Micro Digital TV for PC 2 for $10 + free shipping,http://dealnews.com/Smith-Micro-Digital-TV-for-PC-2-for-10-free-shipping/396735.html?iref=rss_dealnews_today
,"Sony BRAVIA 46"" 1080p LED LCD HDTV w/ mount for $1,154 + free shipping",http://dealnews.com/Sony-BRAVIA-46-1080-p-LED-LCD-HDTV-w-mount-for-1-154-free-shipping/396709.html?iref=rss_dealnews_today
,Toshiba Upconverting DVD Player / Recorder with HDMI for $50 + free shipping,http://dealnews.com/Toshiba-Upconverting-DVD-Player-Recorder-with-HDMI-for-50-free-shipping/396710.html?iref=rss_dealnews_today
,The North Face Girl's Denali Jacket (XS or S only) for $40 + $6 s&h,http://dealnews.com/The-North-Face-Girls-Denali-Jacket-XS-or-S-only-for-40-6-s-h/396733.html?iref=rss_dealnews_today
,FILA SPORT Women's Sunglasses for $4 + $1 s&h,http://dealnews.com/FILA-SPORT-Womens-Sunglasses-for-4-1-s-h/396717.html?iref=rss_dealnews_today
,OWC Mercury Elite-AL Pro FireWire / USB Hard Drives from $85 + $5 s&h,http://dealnews.com/OWC-Mercury-Elite-AL-Pro-Fire-Wire-USB-Hard-Drives-from-85-5-s-h/396740.html?iref=rss_dealnews_today
,Denon DJ Professional Headphones for $92 + free shipping,http://dealnews.com/Denon-DJ-Professional-Headphones-for-92-free-shipping/396373.html?iref=rss_dealnews_today
,Panasonic LUMIX DMC-FX75K 14MP 5x Digital Camera for $260 + free shipping,http://dealnews.com/Panasonic-LUMIX-DMC-FX75-K-14-MP-5-x-Digital-Camera-for-260-free-shipping/396724.html?iref=rss_dealnews_today
,"Fashion Bug coupon: $50 off orders of $100 or more, $100 off $200 or more",http://dealnews.com/Fashion-Bug-coupon-50-off-orders-of-100-or-more-100-off-200-or-more/396738.html?iref=rss_dealnews_today
,Caravelle by Bulova Women's Diamond Accented Watch for $40 + $6 s&h,http://dealnews.com/Caravelle-by-Bulova-Womens-Diamond-Accented-Watch-for-40-6-s-h/396620.html?iref=rss_dealnews_today
,2 KEF iQ3 2-Way Bookshelf Speakers for $200 + free shipping,http://dealnews.com/2-KEF-i-Q3-2-Way-Bookshelf-Speakers-for-200-free-shipping/396730.html?iref=rss_dealnews_today
,Golden Stag Mechanic's Gloves for $8 + free shipping,http://dealnews.com/Golden-Stag-Mechanics-Gloves-for-8-free-shipping/396745.html?iref=rss_dealnews_today
,Westinghouse 3-Outlet Ground Stake for $10 + free shipping,http://dealnews.com/Westinghouse-3-Outlet-Ground-Stake-for-10-free-shipping/396634.html?iref=rss_dealnews_today
,Alfani RED Men's Twill Slim Fit Sport Coat for $40 + $10 s&h,http://dealnews.com/Alfani-RED-Mens-Twill-Slim-Fit-Sport-Coat-for-40-10-s-h/396743.html?iref=rss_dealnews_today
,$40 Credit at CostumeKingdom for $18,http://dealnews.com/-40-Credit-at-Costume-Kingdom-for-18/396737.html?iref=rss_dealnews_today
,"TOSHIBA Satellite A665D-S6059 16 inch 4GB (8GB Max) NoteBook Computer with 1.6Ghz AMD Phenom II Quad-Core P920 processor, 500GB HDD, Webcam, HDMI - $ 779.99 at (NewEgg.com)",http://www.123bargains.com/deals-info/18812/toshiba-satellite-a665ds6059-16-inch-4gb-8gb-max-notebook-computer-with-16ghz-amd-phenom-ii-quadcore-p920-processor-500gb-hdd-webcam-hdmi.aspx
,Kingston DT100G2/4GBZ 4GB DataTraveler 100 Generation 2 (G2) USB Flash Drive - $ 7.95 at (Buy.com),http://www.123bargains.com/deals-info/18813/kingston-dt100g2-4gbz-4gb-datatraveler-100-generation-2-g2-usb-flash-drive.aspx
,"Livescribe 4 GB Echo Smartpen with MicroUSB connector, Standard 3.5mm Audio Jack - $ 139.99 at (Amazon.com)",http://www.123bargains.com/deals-info/18814/livescribe-4-gb-echo-smartpen-with-microusb-connector-standard-35mm-audio-jack.aspx
,"Nikon COOLPIX 12.1MP (S1000pj) Digital Camera with 5x Optical Zoom, 2.7 inch LCD Screen, Built-in Projector - $ 187.05 at (Amazon.com)",http://www.123bargains.com/deals-info/18815/nikon-coolpix-121mp-s1000pj-digital-camera-with-5x-optical-zoom-27-inch-lcd-screen-builtin-projector.aspx
,"Klipsch XF48 Gloss Black Icon X Series Floorstanding Speaker with Tractrix Horn-Loaded Tweeter, XT technology - $ 399.88 at (Vanns)",http://www.123bargains.com/deals-info/18816/klipsch-xf48-gloss-black-icon-x-series-floorstanding-speaker-with-tractrix-hornloaded-tweeter-xt-technology.aspx
,"Iomega 34650 ScreenPlay Director HD Media Player USB 2.0/Ethernet/AV with WIFI ready, Up to 1TB HDD - $ 149.99 at (Dell Home)",http://www.123bargains.com/deals-info/18817/iomega-34650-screenplay-director-hd-media-player-usb-20-ethernet-av-with-wifi-ready-up-to-1tb-hdd.aspx
,"Kensington K33374 Device Remote Control with 2.4GHz Wireless Technology, Bright Laser Beam - $ 19.49 at (Buy.com)",http://www.123bargains.com/deals-info/18818/kensington-k33374-device-remote-control-with-24ghz-wireless-technology-bright-laser-beam.aspx
,Fujitsu FI-6010N Document Scanner - $2399.99,http://www.tigerdirect.com/applications/searchtools/item-details.asp?EdpNo=5742457&SRCCODE=WEBRSS013&cm_mmc=RSS-_-TigerDirect-_-Category-_-TopSellers
,Intel Xeon E5410 2.33GHz Retail - $284.99,http://www.tigerdirect.com/applications/searchtools/item-details.asp?EdpNo=3877301&SRCCODE=WEBRSS013&cm_mmc=RSS-_-TigerDirect-_-Category-_-TopSellers
,DiabloTek PHD550 550-Watt Power Supply - $39.99,http://www.tigerdirect.com/applications/searchtools/item-details.asp?EdpNo=4252527&SRCCODE=WEBRSS013&cm_mmc=RSS-_-TigerDirect-_-Category-_-TopSellers
,Corsair CMPSU-450VX 450-Watt Power Supply - $59.99*,http://www.tigerdirect.com/applications/searchtools/item-details.asp?EdpNo=3287208&SRCCODE=WEBRSS013&cm_mmc=RSS-_-TigerDirect-_-Category-_-TopSellers
,Biostar TA790GX 128M Socket AM2+ Motherboard - $89.99,http://www.tigerdirect.com/applications/searchtools/item-details.asp?EdpNo=4408236&SRCCODE=WEBRSS013&cm_mmc=RSS-_-TigerDirect-_-Category-_-TopSellers
,ASUS P6TD Deluxe Intel X58 Socket LGA1366 Motherbo - $219.99*,http://www.tigerdirect.com/applications/searchtools/item-details.asp?EdpNo=5023026&SRCCODE=WEBRSS013&cm_mmc=RSS-_-TigerDirect-_-Category-_-TopSellers
,Compaq 500B Microtower Business PC - $449.99,http://www.tigerdirect.com/applications/searchtools/item-details.asp?EdpNo=5708931&SRCCODE=WEBRSS013&cm_mmc=RSS-_-TigerDirect-_-Category-_-TopSellers
,Kensington Microsaver Notebook Lock - $34.99,http://www.tigerdirect.com/applications/searchtools/item-details.asp?EdpNo=2568951&SRCCODE=WEBRSS013&cm_mmc=RSS-_-TigerDirect-_-Category-_-TopSellers
,Zombie Outbreak Barricade Tape (20 ft) ($3.00) @ TShirtBordello.com,http://www.fatwallet.com/best-deals/zombie-outbreak-barricade-tape/
,Xbox 360 Final Fantasy XIII Special Edition Bundle ($299.99 was $349.99) @ Target,http://www.fatwallet.com/best-deals/xbox-360-final-fantasy-xiii-special-edition-bundle/
,"George Foreman 106"" 360-Grill  ($49.00 was $109.00) @ Walmart",http://www.fatwallet.com/best-deals/george-foreman-106-360-grill/
,Giro Transfer Bike Helmet ($15.99 was $29.99) @ Bike Nashbar,http://www.fatwallet.com/best-deals/giro-transfer-bike-helmet/
,"Dishwasher Magic - Free After Rebate ""Try me and Save up to $4.00"" Offer YMMV",http://feedproxy.google.com/~r/FatwalletGroceryCouponsAndDeals/~3/FvaP0zONPPo/1035184
,Anyone own a retail business?,http://feedproxy.google.com/~r/FatwalletFinance/~3/qWZRvV0Yw-o/1035191
,Free 3oz. Entenmanns Crumb Cake at Quick Chek,http://feedproxy.google.com/~r/FatwalletFreeStuff/~3/YX2TLAzx9eE/1035194
,Free First Aid Kit from Good Sam Hospital,http://feedproxy.google.com/~r/FatwalletFreeStuff/~3/ImUIrEqkQbU/1035198
,"Jos A Bank--Buy One--Get TWO FREE REG Price (suits, pants, outerwear, etc) Sale ac to 10/20",http://feedproxy.google.com/~r/FatwalletHotDeals/~3/MKPaWGMDHtM/1035185
,$19 SanDisk Sansa Clip 1GB MP3/WMA Player,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/YDWXzlpzBwo/1035186
,"Car Charger to Wall Charger Adapter, Use your in Car Devices at Home .99ac shipped",http://feedproxy.google.com/~r/FatwalletHotDeals/~3/3u6A1gItNcw/1035187
,Swann SW231-SCK 380 TV Lines MAX Resolution Safety Camera Kit - Wireless Family Monitoring & Observation 29.99 Newegg,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/WwRNR0FZ3o0/1035189
,$10 Bakugan - BakuSphere @ Walmart.com,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/SslPL2ZGN9s/1035190
,25% Off Fall Favorites at Gap.com + 3% Cash Back!,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/x-5lB-0albk/1035192
,"20% Off $100, 25% Off $125  30% Off $150 at OldNavy.com + 3% Cash Back!",http://feedproxy.google.com/~r/FatwalletHotDeals/~3/asTIXxrroYM/1035193
,$100 gift card for $75 at HHGregg with promo code,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/giS0VnikeCA/1035197
,Blu-Ray BD-R media discs blank-label 25-pack $18.99 @ Meritline ($.76 per BD-R!),http://feedproxy.google.com/~r/FatwalletHotDeals/~3/YUMWcLl9kUY/1035199
,$9.99 cooks 14-pc. Kitchen Measuring Set at JCPenney,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/ueoLJVwCZwQ/1035200
,DVD Verdict's Expecto Patronum! Contest - 10/24/10,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/GC6w9azdpMk/showthread.php
,Rachael Ray Show's Toy Story 3 Combo Pack Giveaway - 10/27/10,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/gOSmGUXeNRQ/showthread.php
,"Rachael Ray Show's ""Is It Just Me?"" Giveaway - 10/27/10",http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/Jn1APRrzYs4/showthread.php
,After MidNite's New Years Eve in Nashville Sweepstakes (21+) - 10/31/10,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/VDNbTJ_ZrmA/showthread.php
,Rods.com's Cowgirl Tuff Sweepstakes - 10/24/10,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/G-Wpd_HOy4s/showthread.php
,First Aid beauty First B'day Sweepstakes 10/18-10/29,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/awGsQoptu2I/showthread.php
,Free pumpkin carving patterns at bettycrocker.com,http://feedproxy.google.com/~r/SlickdealsnetForums-4/~3/NOFBGmK2_Go/showthread.php
,"Blockbuster Express - Free Rental with Code - Today, 10/18 Only",http://feedproxy.google.com/~r/SlickdealsnetForums-4/~3/tq1RA7_lMMk/showthread.php
,"Free Pomegranates from Pom Wonderful - 1st 5,000",http://feedproxy.google.com/~r/SlickdealsnetForums-4/~3/NilOxsBstsg/showthread.php
,Free First Aid Kit,http://feedproxy.google.com/~r/SlickdealsnetForums-4/~3/Q0-Jmn7kryA/showthread.php
,Kenneth Cole Friends and Family Sale - 40% off - 10/18 - 10/20- Offer Valid at Kenneth Cole Factory Stores too.,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/hh-Gbu4xu9k/showthread.php
,Imation 128GB SSD Upgrade Kit for only $155 after $115 savings,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/NS-HA1EO6XI/showthread.php
,Dollar Deal of the Day - Kathy Griffin: Allegedly (Comedy DVD) $1.00 each,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/HqPXCoJKur0/showthread.php
